,Date_Time,Gender,Had_Helmet,Had_Passenger,On_Sidewalk
1198,2010-09-24 16:30,Male,Yes,No,No
1199,2010-09-24 16:30,Male,Yes,No,No
1200,2010-09-24 16:30,Male,Yes,No,No
1201,2010-09-24 16:30,Male,No,No,No
1202,2010-09-24 16:30,Female,Yes,No,No
1203,2010-09-24 16:30,Female,Yes,No,No
1204,2010-09-24 16:30,Male,No,No,No
1205,2010-09-24 16:30,Female,No,No,No
1206,2010-09-24 16:30,Female,No,No,No
1207,2010-09-24 16:30,Male,Yes,No,No
1208,2010-09-24 16:30,Female,No,No,No
1209,2010-09-24 16:30,Male,Yes,No,No
1210,2010-09-24 16:30,Female,Yes,No,No
1211,2010-09-24 16:30,Male,No,No,Yes
1212,2010-09-24 16:30,Male,No,No,Yes
1213,2010-09-24 16:30,Female,Yes,No,No
1214,2010-09-24 16:30,Female,No,No,No
1215,2010-09-24 16:30,Female,No,No,No
1216,2010-09-24 16:30,Male,Yes,No,No
1217,2010-09-24 16:30,Female,No,No,No
1218,2010-09-24 16:30,Male,Yes,No,No
1219,2010-09-24 16:30,Male,Yes,No,No
1220,2010-09-24 16:30,Male,No,No,No
1221,2010-09-24 16:30,Female,No,No,No
1222,2010-09-24 16:30,Male,No,No,No
1223,2010-09-24 16:30,Male,Yes,No,No
1224,2010-09-24 16:45,Male,Yes,No,No
1225,2010-09-24 16:45,Male,No,No,No
1226,2010-09-24 16:45,Male,Yes,No,No
1227,2010-09-24 16:45,Male,Yes,No,No
1228,2010-09-24 16:45,Female,Yes,No,No
1229,2010-09-24 16:45,Male,No,No,No
1230,2010-09-24 16:45,Male,Yes,No,No
1231,2010-09-24 16:45,Male,Yes,No,No
1232,2010-09-24 16:45,Male,Yes,No,No
1233,2010-09-24 16:45,Male,Yes,No,No
1234,2010-09-24 16:45,Female,Yes,No,No
1235,2010-09-24 16:45,Female,No,No,No
1236,2010-09-24 16:45,Female,No,No,No
1237,2010-09-24 16:45,Female,Yes,No,No
1238,2010-09-24 16:45,Male,No,No,No
1239,2010-09-24 16:45,Female,No,No,No
1240,2010-09-24 16:45,Male,Yes,No,No
1241,2010-09-24 16:45,Female,No,No,No
1242,2010-09-24 16:45,Male,Yes,No,No
1243,2010-09-24 16:45,Male,Yes,No,No
1244,2010-09-24 16:45,Female,Yes,No,No
1245,2010-09-24 16:45,Female,No,No,No
1246,2010-09-24 16:45,Male,No,No,No
1247,2010-09-24 16:45,Female,Yes,No,No
1248,2010-09-24 16:45,Male,No,No,No
1249,2010-09-24 16:45,Male,Yes,No,No
1250,2010-09-24 16:45,Female,Yes,No,No
1251,2010-09-24 16:45,Female,Yes,No,No
1252,2010-09-24 16:45,Male,Yes,No,No
1253,2010-09-24 16:45,Female,Yes,No,No
1254,2010-09-24 16:45,Male,No,No,No
1255,2010-09-24 16:45,Female,Yes,No,No
1256,2010-09-24 16:45,Male,No,No,No
1257,2010-09-24 16:45,Male,Yes,No,No
1258,2010-09-24 16:45,Male,No,No,No
1259,2010-09-24 16:45,Male,Yes,No,No
1260,2010-09-24 16:45,Male,No,No,No
1261,2010-09-24 16:45,Male,No,No,No
1262,2010-09-24 16:45,Female,Yes,No,No
1263,2010-09-24 16:45,Female,Yes,No,No
1264,2010-09-24 16:45,Female,No,No,No
1265,2010-09-24 16:45,Male,No,No,No
1266,2010-09-24 16:45,Male,Yes,No,No
1267,2010-09-24 16:45,Male,No,No,No
1268,2010-09-24 16:45,Male,No,No,No
1269,2010-09-24 16:45,Male,No,No,No
1270,2010-09-24 16:45,Male,No,No,No
1271,2010-09-24 16:45,Female,Yes,No,No
1272,2010-09-24 16:45,Male,No,No,No
1273,2010-09-24 16:45,Male,No,No,No
1274,2010-09-24 16:45,Female,Yes,No,No
1275,2010-09-24 16:45,Female,Yes,No,No
1276,2010-09-24 16:45,Male,No,No,No
1277,2010-09-24 16:45,Female,Yes,No,No
1278,2010-09-24 16:45,Male,No,No,No
1279,2010-09-24 16:45,Male,No,No,Yes
1280,2010-09-24 16:45,Female,Yes,No,No
1281,2010-09-24 16:45,Female,Yes,No,No
1282,2010-09-24 16:45,Female,Yes,No,No
1283,2010-09-24 16:45,Male,No,No,No
1284,2010-09-24 16:45,Male,Yes,No,No
1285,2010-09-24 16:45,Male,No,No,No
1286,2010-09-24 16:45,Male,Yes,No,No
1287,2010-09-24 16:45,Female,No,No,No
1288,2010-09-24 16:45,Female,No,No,No
1289,2010-09-24 16:45,Female,No,No,No
1290,2010-09-24 16:45,Male,Yes,No,No
1291,2010-09-24 16:45,Female,Yes,No,No
1292,2010-09-24 16:45,Female,No,No,No
1293,2010-09-24 16:45,Female,Yes,No,No
1294,2010-09-24 16:45,Female,No,No,No
1295,2010-09-24 16:45,Male,Yes,No,Yes
1296,2010-09-24 16:45,Female,Yes,No,No
1297,2010-09-24 16:45,Female,Yes,No,No
1298,2010-09-24 16:45,Male,No,No,No
1299,2010-09-24 17:00,Male,Yes,No,No
1300,2010-09-24 17:00,Male,Yes,No,No
1301,2010-09-24 17:00,Male,No,No,No
1302,2010-09-24 17:00,Female,No,No,No
1303,2010-09-24 17:00,Male,No,No,No
1304,2010-09-24 17:00,Male,Yes,No,No
1305,2010-09-24 17:00,Male,Yes,No,No
1306,2010-09-24 17:00,Female,No,No,No
1307,2010-09-24 17:00,Male,No,No,No
1308,2010-09-24 17:00,Male,No,No,No
1309,2010-09-24 17:00,Female,Yes,No,No
1310,2010-09-24 17:00,Male,Yes,No,No
1311,2010-09-24 17:00,Male,Yes,No,No
1312,2010-09-24 17:00,Male,No,No,No
1313,2010-09-24 17:00,Male,No,No,No
1314,2010-09-24 17:00,Male,Yes,No,No
1315,2010-09-24 17:00,Female,No,No,No
1316,2010-09-24 17:00,Female,Yes,No,No
1317,2010-09-24 17:00,Male,Yes,No,No
1318,2010-09-24 17:00,Female,Yes,No,No
1319,2010-09-24 17:00,Female,No,No,No
1320,2010-09-24 17:00,Male,Yes,No,Yes
1321,2010-09-24 17:00,Male,No,No,No
1322,2010-09-24 17:00,Male,Yes,No,No
1323,2010-09-24 17:00,Female,Yes,No,No
1324,2010-09-24 17:00,Male,No,No,No
1325,2010-09-24 17:00,Male,No,No,No
1326,2010-09-24 17:00,Male,No,No,No
1327,2010-09-24 17:00,Male,No,No,No
1328,2010-09-24 17:00,Female,Yes,No,No
1329,2010-09-24 17:00,Female,Yes,No,No
1330,2010-09-24 17:00,Male,No,No,No
1331,2010-09-24 17:00,Female,No,No,No
1332,2010-09-24 17:00,Female,No,No,No
1333,2010-09-24 17:00,Male,No,No,No
1334,2010-09-24 17:00,Female,Yes,No,No
1335,2010-09-24 17:00,Female,No,No,No
1336,2010-09-24 17:00,Male,Yes,No,No
1337,2010-09-24 17:00,Male,Yes,No,No
1338,2010-09-24 17:00,Female,No,No,No
1339,2010-09-24 17:00,Female,No,No,No
1340,2010-09-24 17:00,Female,No,No,No
1341,2010-09-24 17:00,Male,Yes,No,No
1342,2010-09-24 17:00,Female,No,No,No
1343,2010-09-24 17:00,Male,Yes,No,No
1344,2010-09-24 17:00,Male,No,No,No
1345,2010-09-24 17:00,Male,No,No,No
1346,2010-09-24 17:00,Female,No,No,No
1347,2010-09-24 17:00,Female,Yes,No,No
1348,2010-09-24 17:00,Female,Yes,No,No
1349,2010-09-24 17:00,Male,Yes,No,No
1350,2010-09-24 17:00,Male,Yes,No,No
1351,2010-09-24 17:00,Male,Yes,No,No
1352,2010-09-24 17:00,Female,Yes,No,No
1353,2010-09-24 17:00,Female,No,No,No
1354,2010-09-24 17:00,Male,Yes,No,No
1355,2010-09-24 17:00,Female,No,No,No
1356,2010-09-24 17:00,Female,Yes,No,No
1357,2010-09-24 17:00,Male,No,No,No
1358,2010-09-24 17:00,Male,No,No,No
1359,2010-09-24 17:00,Female,Yes,No,No
1360,2010-09-24 17:00,Male,Yes,No,No
1361,2010-09-24 17:00,Male,No,No,No
1362,2010-09-24 17:00,Female,No,No,No
1363,2010-09-24 17:00,Male,No,No,No
1364,2010-09-24 17:00,Female,No,No,No
1365,2010-09-24 17:00,Female,Yes,No,No
1366,2010-09-24 17:00,Male,Yes,No,No
1367,2010-09-24 17:00,Female,No,No,No
1368,2010-09-24 17:00,Male,No,No,No
1369,2010-09-24 17:00,Male,No,No,No
1370,2010-09-24 17:00,Female,No,No,No
1371,2010-09-24 17:00,Female,Yes,No,No
1372,2010-09-24 17:00,Male,Yes,No,No
1373,2010-09-24 17:00,Male,No,No,No
1374,2010-09-24 17:00,Male,Yes,No,No
1375,2010-09-24 17:00,Female,No,No,No
1376,2010-09-24 17:00,Female,Yes,No,No
1377,2010-09-24 17:00,Female,No,No,No
1378,2010-09-24 17:00,Male,Yes,No,No
1379,2010-09-24 17:00,Female,Yes,No,No
1380,2010-09-24 17:00,Male,Yes,No,No
1381,2010-09-24 17:00,Male,No,No,No
1382,2010-09-24 17:00,Female,No,No,No
1383,2010-09-24 17:00,Male,No,No,No
1384,2010-09-24 17:00,Female,Yes,No,No
1385,2010-09-24 17:00,Male,No,No,No
1386,2010-09-24 17:00,Male,Yes,No,No
1387,2010-09-24 17:00,Male,Yes,No,Yes
1388,2010-09-24 17:00,Female,No,No,No
1389,2010-09-24 17:00,Female,No,No,No
1390,2010-09-24 17:00,Male,No,No,No
1391,2010-09-24 17:00,Female,No,No,No
1392,2010-09-24 17:00,Male,Yes,No,No
1393,2010-09-24 17:00,Male,Yes,No,No
1394,2010-09-24 17:00,Male,No,No,No
1395,2010-09-24 17:00,Female,Yes,No,No
1396,2010-09-24 17:00,Female,No,No,No
1397,2010-09-24 17:00,Female,Yes,Yes,No
1398,2010-09-24 17:00,Female,Yes,No,No
1399,2010-09-24 17:00,Female,No,No,No
1400,2010-09-24 17:00,Male,Yes,No,No
1401,2010-09-24 17:00,Female,Yes,No,Yes
1402,2010-09-24 17:00,Male,Yes,No,No
1403,2010-09-24 17:15,Female,Yes,No,No
1404,2010-09-24 17:15,Male,Yes,No,No
1405,2010-09-24 17:15,Male,Yes,No,No
1406,2010-09-24 17:15,Male,No,No,No
1407,2010-09-24 17:15,Male,Yes,No,No
1408,2010-09-24 17:15,Female,No,No,No
1409,2010-09-24 17:15,Male,No,No,No
1410,2010-09-24 17:15,Female,No,No,No
1411,2010-09-24 17:15,Female,No,No,No
1412,2010-09-24 17:15,Male,No,No,No
1413,2010-09-24 17:15,Female,Yes,No,No
1414,2010-09-24 17:15,Female,Yes,Yes,No
1415,2010-09-24 17:15,Female,Yes,No,Yes
1416,2010-09-24 17:15,Male,No,No,No
1417,2010-09-24 17:15,Male,No,No,No
1418,2010-09-24 17:15,Male,Yes,No,No
1419,2010-09-24 17:15,Male,Yes,No,No
1420,2010-09-24 17:15,Male,No,No,No
1421,2010-09-24 17:15,Male,Yes,No,No
1422,2010-09-24 17:15,Male,No,No,No
1423,2010-09-24 17:15,Female,Yes,No,No
1424,2010-09-24 17:15,Male,Yes,No,No
1425,2010-09-24 17:15,Male,Yes,No,No
1426,2010-09-24 17:15,Male,No,No,No
1427,2010-09-24 17:15,Male,No,No,No
1428,2010-09-24 17:15,Male,No,No,No
1429,2010-09-24 17:15,Female,No,No,No
1430,2010-09-24 17:15,Male,No,No,No
1431,2010-09-24 17:15,Female,Yes,No,No
1432,2010-09-24 17:15,Male,Yes,No,No
1433,2010-09-24 17:15,Male,No,No,No
1434,2010-09-24 17:15,Female,Yes,No,No
1435,2010-09-24 17:15,Male,No,No,No
1436,2010-09-24 17:15,Male,Yes,No,No
1437,2010-09-24 17:15,Female,No,No,No
1438,2010-09-24 17:15,Male,No,No,No
1439,2010-09-24 17:15,Female,Yes,No,No
1440,2010-09-24 17:15,Female,Yes,Yes,No
1441,2010-09-24 17:15,Female,No,No,No
1442,2010-09-24 17:15,Female,Yes,No,No
1443,2010-09-24 17:15,Male,Yes,No,No
1444,2010-09-24 17:15,Male,Yes,No,No
1445,2010-09-24 17:15,Male,Yes,No,No
1446,2010-09-24 17:15,Male,No,No,No
1447,2010-09-24 17:15,Female,Yes,No,No
1448,2010-09-24 17:15,Male,Yes,No,No
1449,2010-09-24 17:15,Male,Yes,No,No
1450,2010-09-24 17:15,Male,Yes,No,No
1451,2010-09-24 17:15,Female,No,No,No
1452,2010-09-24 17:15,Female,Yes,No,No
1453,2010-09-24 17:15,Male,Yes,No,No
1454,2010-09-24 17:15,Female,Yes,No,No
1455,2010-09-24 17:15,Male,No,No,No
1456,2010-09-24 17:15,Male,Yes,No,No
1457,2010-09-24 17:15,Female,No,No,No
1458,2010-09-24 17:15,Male,No,No,No
1459,2010-09-24 17:15,Male,No,No,No
1460,2010-09-24 17:15,Male,Yes,No,No
1461,2010-09-24 17:15,Female,No,No,No
1462,2010-09-24 17:15,Female,Yes,No,No
1463,2010-09-24 17:15,Male,Yes,No,No
1464,2010-09-24 17:15,Male,No,No,No
1465,2010-09-24 17:15,Male,No,No,No
1466,2010-09-24 17:15,Male,No,No,No
1467,2010-09-24 17:15,Female,Yes,No,No
1468,2010-09-24 17:15,Male,No,No,No
1469,2010-09-24 17:15,Male,No,No,No
1470,2010-09-24 17:15,Male,No,No,Yes
1471,2010-09-24 17:15,Female,Yes,Yes,No
1472,2010-09-24 17:15,Male,No,No,No
1473,2010-09-24 17:15,Male,No,No,No
1474,2010-09-24 17:15,Male,No,No,Yes
1475,2010-09-24 17:15,Female,Yes,No,No
1476,2010-09-24 17:15,Male,Yes,No,No
1477,2010-09-24 17:15,Female,No,No,No
1478,2010-09-24 17:15,Female,Yes,No,No
1479,2010-09-24 17:15,Male,No,No,Yes
1480,2010-09-24 17:15,Male,No,No,No
1481,2010-09-24 17:15,Male,No,No,Yes
1482,2010-09-24 17:15,Male,No,No,Yes
1483,2010-09-24 17:15,Female,No,No,No
1484,2010-09-24 17:15,Female,Yes,No,No
1485,2010-09-24 17:15,Male,No,No,No
1486,2010-09-24 17:15,Female,Yes,No,No
1487,2010-09-24 17:15,Male,Yes,No,No
1488,2010-09-24 17:15,Female,Yes,No,No
1489,2010-09-24 17:15,Male,No,No,No
1490,2010-09-24 17:15,Female,Yes,No,No
1491,2010-09-24 17:15,Female,Yes,No,No
1492,2010-09-24 17:15,Male,No,No,No
1493,2010-09-24 17:15,Female,No,No,No
1494,2010-09-24 17:15,Male,No,No,No
1495,2010-09-24 17:15,Male,No,No,No
1496,2010-09-24 17:15,Male,No,No,No
1497,2010-09-24 17:15,Female,No,No,No
1498,2010-09-24 17:15,Female,Yes,No,No
1499,2010-09-24 17:15,Female,Yes,No,No
1500,2010-09-24 17:15,Male,No,No,No
1501,2010-09-24 17:15,Male,No,No,No
1502,2010-09-24 17:15,Male,No,No,Yes
1503,2010-09-24 17:15,Male,Yes,No,No
1504,2010-09-24 17:15,Male,No,No,No
1505,2010-09-24 17:15,Female,Yes,No,No
1506,2010-09-24 17:15,Female,Yes,No,No
1507,2010-09-24 17:15,Male,No,No,No
1508,2010-09-24 17:15,Male,Yes,No,No
1509,2010-09-24 17:15,Male,No,No,No
1510,2010-09-24 17:15,Female,Yes,No,No
1511,2010-09-24 17:15,Female,No,No,No
1512,2010-09-24 17:15,Male,No,No,No
1513,2010-09-24 17:15,Male,Yes,No,No
1514,2010-09-24 17:15,Female,Yes,No,No
1515,2010-09-24 17:15,Male,Yes,No,Yes
1516,2010-09-24 17:15,Female,Yes,No,No
1517,2010-09-24 17:15,Female,No,No,No
1518,2010-09-24 17:15,Female,No,No,No
1519,2010-09-24 17:15,Male,Yes,No,No
1520,2010-09-24 17:15,Male,No,No,No
1521,2010-09-24 17:15,Female,No,No,No
1522,2010-09-24 17:15,Male,No,No,No
1523,2010-09-24 17:15,Male,Yes,No,No
1524,2010-09-24 17:15,Male,Yes,No,No
1525,2010-09-24 17:15,Female,No,No,No
1526,2010-09-24 17:15,Female,Yes,No,No
1527,2010-09-24 17:15,Female,Yes,No,No
1528,2010-09-24 17:15,Male,Yes,No,No
1529,2010-09-24 17:15,Female,No,No,No
1530,2010-09-24 17:15,Male,No,No,No
1531,2010-09-24 17:30,Female,Yes,No,No
1532,2010-09-24 17:30,Female,Yes,No,No
1533,2010-09-24 17:30,Male,Yes,No,No
1534,2010-09-24 17:30,Male,No,No,Yes
1535,2010-09-24 17:30,Male,Yes,No,No
1536,2010-09-24 17:30,Male,No,No,No
1537,2010-09-24 17:30,Male,Yes,No,No
1538,2010-09-24 17:30,Female,No,No,No
1539,2010-09-24 17:30,Female,Yes,No,No
1540,2010-09-24 17:30,Male,Yes,No,No
1541,2010-09-24 17:30,Female,No,No,No
1542,2010-09-24 17:30,Female,No,No,No
1543,2010-09-24 17:30,Female,Yes,No,No
1544,2010-09-24 17:30,Female,Yes,No,No
1545,2010-09-24 17:30,Female,No,No,No
1546,2010-09-24 17:30,Male,No,No,No
1547,2010-09-24 17:30,Male,Yes,No,No
1548,2010-09-24 17:30,Female,No,No,No
1549,2010-09-24 17:30,Female,Yes,No,No
1550,2010-09-24 17:30,Male,No,No,No
1551,2010-09-24 17:30,Male,Yes,No,No
1552,2010-09-24 17:30,Female,Yes,No,No
1553,2010-09-24 17:30,Male,No,No,No
1554,2010-09-24 17:30,Female,No,No,No
1555,2010-09-24 17:30,Female,Yes,No,No
1556,2010-09-24 17:30,Male,No,No,No
1557,2010-09-24 17:30,Female,Yes,No,No
1558,2010-09-24 17:30,Male,No,No,No
1559,2010-09-24 17:30,Male,Yes,No,No
1560,2010-09-24 17:30,Male,Yes,No,No
1561,2010-09-24 17:30,Female,Yes,No,No
1562,2010-09-24 17:30,Female,No,No,No
1563,2010-09-24 17:30,Female,No,No,No
1564,2010-09-24 17:30,Female,Yes,No,No
1565,2010-09-24 17:30,Male,No,No,No
1566,2010-09-24 17:30,Male,Yes,No,No
1567,2010-09-24 17:30,Female,Yes,No,No
1568,2010-09-24 17:30,Female,No,No,No
1569,2010-09-24 17:30,Male,No,No,No
1570,2010-09-24 17:30,Female,No,No,No
1571,2010-09-24 17:30,Male,Yes,No,No
1572,2010-09-24 17:30,Male,Yes,No,No
1573,2010-09-24 17:30,Female,No,No,No
1574,2010-09-24 17:30,Male,Yes,No,No
1575,2010-09-24 17:30,Female,Yes,No,No
1576,2010-09-24 17:30,Female,No,No,No
1577,2010-09-24 17:30,Male,Yes,No,No
1578,2010-09-24 17:30,Female,Yes,No,No
1579,2010-09-24 17:30,Female,Yes,No,No
1580,2010-09-24 17:30,Male,No,No,No
1581,2010-09-24 17:30,Male,Yes,No,No
1582,2010-09-24 17:30,Female,No,No,No
1583,2010-09-24 17:30,Female,Yes,No,No
1584,2010-09-24 17:30,Male,No,No,No
1585,2010-09-24 17:30,Male,No,No,No
1586,2010-09-24 17:30,Female,Yes,No,No
1587,2010-09-24 17:30,Male,No,No,No
1588,2010-09-24 17:30,Male,No,No,No
1589,2010-09-24 17:30,Male,Yes,No,No
1590,2010-09-24 17:30,Female,Yes,No,No
1591,2010-09-24 17:30,Male,No,No,No
1592,2010-09-24 17:30,Male,Yes,No,No
1593,2010-09-24 17:30,Male,No,No,No
1594,2010-09-24 17:30,Male,No,No,No
1595,2010-09-24 17:30,Male,Yes,No,No
1596,2010-09-24 17:30,Female,No,No,No
1597,2010-09-24 17:30,Male,Yes,No,No
1598,2010-09-24 17:30,Male,Yes,No,No
1599,2010-09-24 17:30,Male,No,No,No
1600,2010-09-24 17:30,Female,Yes,No,No
1601,2010-09-24 17:30,Male,No,No,No
1602,2010-09-24 17:30,Female,Yes,No,No
1603,2010-09-24 17:30,Female,Yes,No,No
1604,2010-09-24 17:30,Female,No,No,No
1605,2010-09-24 17:30,Male,Yes,No,No
1606,2010-09-24 17:30,Female,No,No,No
1607,2010-09-24 17:30,Male,Yes,No,No
1608,2010-09-24 17:30,Male,Yes,No,No
1609,2010-09-24 17:30,Male,Yes,No,No
1610,2010-09-24 17:30,Male,Yes,No,No
1611,2010-09-24 17:45,Female,Yes,No,No
1612,2010-09-24 17:45,Female,Yes,No,No
1613,2010-09-24 17:45,Male,Yes,No,No
1614,2010-09-24 17:45,Female,Yes,No,No
1615,2010-09-24 17:45,Female,Yes,No,No
1616,2010-09-24 17:45,Male,Yes,No,No
1617,2010-09-24 17:45,Male,Yes,No,No
1618,2010-09-24 17:45,Male,No,No,No
1619,2010-09-24 17:45,Female,Yes,No,No
1620,2010-09-24 17:45,Female,No,No,No
1621,2010-09-24 17:45,Female,No,No,No
1622,2010-09-24 17:45,Male,No,No,No
1623,2010-09-24 17:45,Female,Yes,No,No
1624,2010-09-24 17:45,Female,No,No,No
1625,2010-09-24 17:45,Female,No,No,No
1626,2010-09-24 17:45,Female,No,No,No
1627,2010-09-24 17:45,Male,Yes,No,No
1628,2010-09-24 17:45,Male,Yes,No,No
1629,2010-09-24 17:45,Female,Yes,No,No
1630,2010-09-24 17:45,Male,Yes,No,No
1631,2010-09-24 17:45,Male,No,No,No
1632,2010-09-24 17:45,Female,No,No,No
1633,2010-09-24 17:45,Male,Yes,No,No
1634,2010-09-24 17:45,Male,No,No,No
1635,2010-09-24 17:45,Female,No,No,No
1636,2010-09-24 17:45,Female,Yes,No,No
1637,2010-09-24 17:45,Female,Yes,No,No
1638,2010-09-24 17:45,Male,Yes,No,No
1639,2010-09-24 17:45,Male,Yes,No,No
1640,2010-09-24 17:45,Male,No,No,No
1641,2010-09-24 17:45,Male,No,No,No
1642,2010-09-24 17:45,Male,No,No,No
1643,2010-09-24 17:45,Male,No,No,No
1644,2010-09-24 17:45,Male,No,No,No
1645,2010-09-24 17:45,Male,No,No,No
1646,2010-09-24 17:45,Female,Yes,No,No
1647,2010-09-24 17:45,Female,Yes,No,No
1648,2010-09-24 17:45,Female,Yes,No,No
1649,2010-09-24 17:45,Male,No,No,No
1650,2010-09-24 17:45,Female,No,No,No
1651,2010-09-24 17:45,Male,Yes,No,No
1652,2010-09-24 17:45,Female,No,No,No
1653,2010-09-24 17:45,Female,No,No,No
1654,2010-09-24 17:45,Male,No,No,No
1655,2010-09-24 17:45,Male,Yes,No,No
1656,2010-09-24 17:45,Male,Yes,No,No
1657,2010-09-24 17:45,Male,Yes,No,No
1658,2010-09-24 17:45,Female,Yes,No,No
1659,2010-09-24 17:45,Male,Yes,No,No
1660,2010-09-24 17:45,Male,Yes,No,No
1661,2010-09-24 17:45,Female,Yes,No,Yes
1662,2010-09-24 17:45,Female,No,No,No
1663,2010-09-24 17:45,Male,No,No,No
1664,2010-09-24 17:45,Male,Yes,No,No
1665,2010-09-24 17:45,Female,No,No,No
1666,2010-09-24 17:45,Female,Yes,No,No
1667,2010-09-24 17:45,Male,Yes,No,No
1668,2010-09-24 17:45,Male,No,No,No
1669,2010-09-24 17:45,Male,Yes,No,No
1670,2010-09-24 17:45,Female,No,No,No
1671,2010-09-24 17:45,Female,Yes,No,No
1672,2010-09-24 17:45,Male,No,No,No
1673,2010-09-24 17:45,Male,Yes,No,No
1674,2010-09-24 17:45,Female,No,No,No
1675,2010-09-24 17:45,Male,Yes,No,No
1676,2010-09-24 17:45,Female,Yes,No,No
1677,2010-09-24 17:45,Female,Yes,No,No
1678,2010-09-24 17:45,Female,No,No,No
1679,2010-09-24 17:45,Male,Yes,No,No
1680,2010-09-24 17:45,Male,No,No,No
1681,2010-09-24 17:45,Female,No,No,No
1682,2010-09-24 17:45,Female,Yes,No,No
1683,2010-09-24 17:45,Male,Yes,No,No
1684,2010-09-24 18:00,Female,Yes,No,No
1685,2010-09-24 18:00,Male,No,No,No
1686,2010-09-24 18:00,Male,Yes,No,No
1687,2010-09-24 18:00,Male,Yes,No,No
1688,2010-09-24 18:00,Female,No,No,No
1689,2010-09-24 18:00,Male,No,No,No
1690,2010-09-24 18:00,Male,No,No,No
1691,2010-09-24 18:00,Male,No,No,No
1692,2010-09-24 18:00,Male,Yes,No,No
1693,2010-09-24 18:00,Female,Yes,No,No
1694,2010-09-24 18:00,Male,Yes,No,No
1695,2010-09-24 18:00,Female,No,No,No
1696,2010-09-24 18:00,Female,No,No,No
1697,2010-09-24 18:00,Male,No,No,No
1698,2010-09-24 18:00,Male,No,No,No
1699,2010-09-24 18:00,Male,No,No,No
1700,2010-09-24 18:00,Male,Yes,No,No
1701,2010-09-24 18:00,Female,No,No,No
1702,2010-09-24 18:00,Male,Yes,No,No
1703,2010-09-24 18:00,Female,No,No,No
1704,2010-09-24 18:00,Female,No,No,No
1705,2010-09-24 18:00,Male,Yes,No,No
1706,2010-09-24 18:00,Female,Yes,No,No
1707,2010-09-24 18:00,Male,No,No,No
1708,2010-09-24 18:00,Male,Yes,No,No
1709,2010-09-24 18:00,Male,Yes,No,No
1710,2010-09-24 18:00,Female,No,No,No
1711,2010-09-24 18:00,Male,Yes,No,No
1712,2010-09-24 18:00,Female,No,No,No
1713,2010-09-24 18:00,Female,Yes,No,No
1714,2010-09-24 18:00,Female,Yes,No,No
1715,2010-09-24 18:00,Female,Yes,No,No
1716,2010-09-24 18:00,Female,No,No,No
1717,2010-09-24 18:00,Male,No,No,No
1718,2010-09-24 18:00,Male,No,No,No
1719,2010-09-24 18:00,Male,Yes,No,No
1720,2010-09-24 18:00,Female,No,No,Yes
1721,2010-09-24 18:00,Male,No,No,No
1722,2010-09-24 18:00,Male,No,No,No
1723,2010-09-24 18:00,Male,Yes,No,No
1724,2010-09-24 18:00,Female,Yes,No,No
1725,2010-09-24 18:00,Male,Yes,No,No
1726,2010-09-24 18:00,Female,No,No,No
1727,2010-09-24 18:00,Female,No,No,Yes
1728,2010-09-24 18:00,Female,Yes,No,No
1729,2010-09-24 18:00,Male,Yes,No,No
1730,2010-09-24 18:00,Female,Yes,No,No
1731,2010-09-24 18:00,Male,No,No,No
1732,2010-09-24 18:00,Male,No,No,No
1733,2010-09-24 18:00,Female,No,No,No
1734,2010-09-24 18:00,Female,No,No,No
1735,2010-09-24 18:00,Female,Yes,No,No
1736,2010-09-24 18:00,Male,Yes,No,No
1737,2010-09-24 18:00,Female,Yes,No,No
1738,2010-09-24 18:00,Male,No,No,No
1739,2010-09-24 18:00,Female,Yes,No,No
1740,2010-09-24 18:00,Female,Yes,No,No
1741,2010-09-24 18:00,Male,No,No,No
1742,2010-09-24 18:00,Male,Yes,No,No
1743,2010-09-24 18:00,Male,No,No,No
1744,2010-09-24 18:00,Male,No,No,No
1745,2010-09-24 18:00,Female,No,No,No
1746,2010-09-24 18:00,Male,No,No,No
1747,2010-09-24 18:00,Female,Yes,No,No
1748,2010-09-24 18:00,Male,No,No,No
1749,2010-09-24 18:00,Female,Yes,No,No
1750,2010-09-24 18:00,Female,Yes,No,No
1751,2010-09-24 18:00,Male,Yes,No,No
1752,2010-09-24 18:00,Female,Yes,No,No
1753,2010-09-24 18:00,Male,No,No,No
1754,2010-09-24 18:00,Male,No,No,No
1755,2010-09-24 18:00,Female,Yes,No,No
1756,2010-09-24 18:00,Female,No,No,No
1757,2010-09-24 18:00,Female,Yes,No,No
1758,2010-09-24 18:00,Male,Yes,No,No
1759,2010-09-24 18:15,Female,No,No,No
1760,2010-09-24 18:15,Female,Yes,No,No
1761,2010-09-24 18:15,Female,No,No,No
1762,2010-09-24 18:15,Female,Yes,No,No
1763,2010-09-24 18:15,Male,Yes,No,No
1764,2010-09-24 18:15,Male,Yes,No,No
1765,2010-09-24 18:15,Male,No,No,Yes
1766,2010-09-24 18:15,Male,No,No,No
1767,2010-09-24 18:15,Female,Yes,No,No
1768,2010-09-24 18:15,Female,Yes,No,No
1769,2010-09-24 18:15,Female,No,No,No
1770,2010-09-24 18:15,Female,Yes,No,No
1771,2010-09-24 18:15,Male,Yes,No,No
1772,2010-09-24 18:15,Female,Yes,No,No
1773,2010-09-24 18:15,Female,Yes,No,No
1774,2010-09-24 18:15,Female,Yes,No,No
1775,2010-09-24 18:15,Female,No,No,No
